"layer_id","layer","feature_id","bioshift_long_cent","bioshift_lat_cent","area_m2","area_km2","calculation_status"
"100","A155_P2",20,-4.53956641245949,54.2214753138466,574407906.179389,574.407906179389,"success"
"100","A155_P2",21,12.2119502142905,42.7103637435126,300625886436.18,300625.88643618,"success"
"100","A155_P2",22,-8.41559553303017,71.0181593673425,431917476.02874,431.91747602874,"success"
"100","A155_P2",23,24.9309810662587,56.8675691399574,64381451150.0779,64381.4511500779,"success"
"100","A155_P2",24,9.55449139288218,47.1387424283878,173879370.803996,173.879370803996,"success"
"100","A155_P2",25,23.4756805770408,55.2281427655881,78415723523.5432,78415.7235235432,"success"
"100","A155_P2",26,6.09376867530802,49.7754709651145,2635621982.56379,2635.62198256379,"success"
"100","A155_P2",27,21.7031031982133,41.6005377368657,25327867043.3348,25327.8670433348,"success"
"100","A155_P2",28,28.4733271418251,47.1898179770371,33505594918.3134,33505.5949183134,"success"
"100","A155_P2",29,7.41159357762664,43.7508672489821,11654337.7749059,11.6543377749059,"success"
"100","A155_P2",30,5.58466581786426,52.250627468179,36688465689.0524,36688.4656890524,"success"
"100","A155_P2",31,12.3402988810299,63.9379098409512,309109209220.181,309109.209220181,"success"
"100","A155_P2",32,19.4310203286229,52.1092308045871,310799292765.615,310799.292765615,"success"
"100","A155_P2",33,-8.39773816718529,39.610436199556,91377978338.2016,91377.9783382016,"success"
"100","A155_P2",34,24.9795173901581,45.8407597496138,236638111761.021,236638.111761021,"success"
"100","A155_P2",35,12.4603567593038,43.942174026434,63367275.0557177,63.3672750557177,"success"
"100","A155_P2",36,19.4760878792609,48.7120846406839,48600827916.3382,48600.8279163382,"success"
"100","A155_P2",37,14.8222851333078,46.121323191286,20084602269.563,20084.602269563,"success"
"100","A155_P2",38,-3.68249040866433,40.2051864504736,504731640839.414,504731.640839414,"success"
"100","A155_P2",39,18.3914909485049,78.8066261586474,60603185857.99,60603.18585799,"success"
"100","A155_P2",40,16.2574239924744,62.3973553576106,442381644985.555,442381.644985555,"success"
"100","A155_P2",41,8.22171060040943,46.8037625593284,41217537392.1379,41217.5373921379,"success"
"100","A155_P2",42,31.4789674241402,49.0281853828596,598252067067.03,598252.06706703,"success"
"100","A155_P2",43,-2.52673541935828,53.9574327888739,226481690036.778,226481.690036778,"success"
"100","A155_P2",44,20.6087715371339,43.8517790652588,101818202980.792,101818.202980792,"success"
"101","A156_P1",1,2.46723792925696,46.5786929544103,538047721464.669,538047.721464669,"success"
"102","A157_P1",1,-89.9938901176249,44.6248350052939,145054546217.206,145054.546217206,"success"
"103","A158_P1",1,8.28342302846266,46.7933953781597,14038458133.3243,14038.4581333243,"success"
"104","A158_P2",1,9.6698311470173,46.6506914477388,5511589325.93311,5511.58932593311,"success"
"105","A158_P3",1,7.63953418509106,46.1383476732812,3309658781.83853,3309.65878183853,"success"
"106","A158_P4",1,8.93577483298163,46.2957593121422,3297423679.95807,3297.42367995807,"success"
"107","A159_P1",1,-107.000017188399,38.9583182359552,39922066.9831762,39.9220669831762,"success"
"108","A159_P2",1,-107.000017188399,38.9583182359552,39922066.9831762,39.9220669831762,"success"
"109","A16_P1",1,8.09349713544268,45.7130157239521,105148778.436879,105.148778436879,"success"
"110","A160_P1",1,174.553925893754,56.2157826973045,877954312057.626,877954.312057626,"success"
"110","A160_P1",2,-169.718758704654,58.4076730272517,1683019114158.82,1683019.11415882,"success"
"111","A161_P1",1,175.796566143803,52.3484637761981,382031849711.162,382031.849711163,"success"
"111","A161_P1",2,-170.129197885273,56.4437475566207,1625127462468.42,1625127.46246842,"success"
"112","A162_P1",1,-100.016094397021,40.0642078919446,1887904650804.75,1887904.65080475,"success"
"113","A163_P1",1,-13.8646953514286,54.7893052221503,5452969205967.99,5452969.20596799,"success"
"114","A164_P1",1,-117.014458966282,31.77954349244,171509106.342501,171.509106342501,"success"
"115","A165_P1",1,-75.2734875632954,38.4419271928361,313465360.864142,313.465360864142,"success"
"116","A166_P1",1,30.5836157684421,74.2058364213287,2846171584073.66,2846171.58407366,"success"
"117","A167_P1",1,-86.5077325249006,36.9970728836564,1606306131059.48,1606306.13105948,"success"
"118","A168_P1",1,-115.743163613435,39.349139599087,1496332404450.3,1496332.4044503,"success"
"119","A169_P1",1,147.584618937533,-42.7456926935159,45516004.1423268,45.5160041423268,"success"
"120","A17_P1",1,-75.504242173394,42.9349011652132,126159949677.758,126159.949677758,"success"
"121","A170_P1",1,-150.061682566444,63.5950213416473,105070548.693085,105.070548693085,"success"
"122","A171_P1",1,9.9430894227093,46.4061491764018,130958.935397112,0.130958935397112,"success"
"123","A172_P1",1,7.39965457664207,60.5322591984931,253956908.612952,253.956908612952,"success"
"124","A173_P1",1,-3.90979291934527,40.7802219651699,2697312458.56054,2697.31245856054,"success"
"125","A174_P1",1,-120.259871384019,39.1920947277766,87727196209.4013,87727.1962094013,"success"
"126","A175_P1",1,-7.80282062789201,46.2179096459192,201557121424.047,201557.121424047,"success"
"127","A175_P2",1,-7.80282062789201,46.2179096459192,201557121424.047,201557.121424047,"success"
"128","A176_P1",1,-8.7297037739903,36.5688615288225,201359954.092687,201.359954092687,"success"
"129","A177_P1",1,13.0768734662966,63.4407822254391,50410282.5092869,50.4102825092869,"success"
"130","A178_P1",1,9.99107388637293,46.443204719212,115319714.275014,115.319714275014,"success"
"131","A179_P1",1,-119.645482401167,37.8147577374013,4531017804.30449,4531.0178043045,"success"
"132","A18_P1",1,26.1638140261591,64.2380588690312,334150633176.551,334150.633176551,"success"
"132","A18_P1",2,19.9974620793346,60.2093958453608,1285693744.72453,1285.69374472453,"success"
"133","A180_P1",1,-89.1151771794981,41.0000285963793,6576945625355.44,6576945.62535544,"success"
"134","A181_P1",1,-2.52673541935828,53.9574327888739,226481690036.778,226481.690036778,"success"
